,word,categ,prime,corrAns,correct,rt,file,word_prime_merge
5187,PERA,3,luz,left,1,1.250351800117642,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PERA_luz
5188,OVEVE,2,pan,left,1,1.283742500003427,000122_guarani3_2023-12-15_12h29.34.626.xlsx,OVEVE_pan
5189,OHAI,1,melón,left,1,1.117066199891269,000122_guarani3_2023-12-15_12h29.34.626.xlsx,OHAI_melón
5190,YVY'A,2,caballo,left,1,1.433705700095743,000122_guarani3_2023-12-15_12h29.34.626.xlsx,YVY'A_caballo
5191,PIRA,2,dama,left,1,1.233680800069124,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PIRA_dama
5192,PYHARE,1,pelo,left,1,1.300385799724609,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PYHARE_pelo
5193,MADRE,3,tecla,left,1,1.283710900228471,000122_guarani3_2023-12-15_12h29.34.626.xlsx,MADRE_tecla
5194,TEMBI'U,2,muchacho,left,1,1.133691099938005,000122_guarani3_2023-12-15_12h29.34.626.xlsx,TEMBI'U_muchacho
5195,AVATI'I,2,aguja,left,1,1.233745099976659,000122_guarani3_2023-12-15_12h29.34.626.xlsx,AVATI'I_aguja
5196,CHEAÑYRÕ,1,mañana,left,0,1.517066599801183,000122_guarani3_2023-12-15_12h29.34.626.xlsx,CHEAÑYRÕ_mañana
5197,CUERPO,3,ventana,left,1,1.267076999880373,000122_guarani3_2023-12-15_12h29.34.626.xlsx,CUERPO_ventana
5198,POLLO,3,cielo,left,1,1.200402699876577,000122_guarani3_2023-12-15_12h29.34.626.xlsx,POLLO_cielo
5199,SEVÓI,2,señal,left,1,1.217114500235766,000122_guarani3_2023-12-15_12h29.34.626.xlsx,SEVÓI_señal
5200,PAKOVA,2,pala,left,1,1.267159999813884,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PAKOVA_pala
5201,MITÃ'I,1,salado,left,1,1.217071999795735,000122_guarani3_2023-12-15_12h29.34.626.xlsx,MITÃ'I_salado
5202,KUATIAHAIPYRE,1,manguera,left,1,1.233737000264227,000122_guarani3_2023-12-15_12h29.34.626.xlsx,KUATIAHAIPYRE_manguera
5203,RELOJ,3,arbusto,left,1,1.250412099994719,000122_guarani3_2023-12-15_12h29.34.626.xlsx,RELOJ_arbusto
5204,OÑARÕ,2,pescado,left,1,1.267057499848306,000122_guarani3_2023-12-15_12h29.34.626.xlsx,OÑARÕ_pescado
5205,CEBRA,3,pastas,left,1,1.267053599935025,000122_guarani3_2023-12-15_12h29.34.626.xlsx,CEBRA_pastas
5206,KUÑAKARAI,1,zanahoria,left,1,1.30047530028969,000122_guarani3_2023-12-15_12h29.34.626.xlsx,KUÑAKARAI_zanahoria
5207,OMOÑE'Ẽ,1,araña,left,1,1.250135499984026,000122_guarani3_2023-12-15_12h29.34.626.xlsx,OMOÑE'Ẽ_araña
5208,ENERGÍA,3,ojo,left,1,1.200420700013638,000122_guarani3_2023-12-15_12h29.34.626.xlsx,ENERGÍA_ojo
5209,CAMPO,3,vidrio,left,1,1.183729799930006,000122_guarani3_2023-12-15_12h29.34.626.xlsx,CAMPO_vidrio
5210,DAMA,3,lago,left,1,1.317059499677271,000122_guarani3_2023-12-15_12h29.34.626.xlsx,DAMA_lago
5211,PE,1,mano,left,1,1.233727599959821,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PE_mano
5212,MBUJAPE,1,reja,left,1,1.267035699915141,000122_guarani3_2023-12-15_12h29.34.626.xlsx,MBUJAPE_reja
5213,KUÑA,1,farol,left,1,1.283644699957222,000122_guarani3_2023-12-15_12h29.34.626.xlsx,KUÑA_farol
5214,PARRILLA,3,zócalo,left,1,1.267129300162196,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PARRILLA_zócalo
5215,ATÚN,3,pelota,left,1,1.38373350026086,000122_guarani3_2023-12-15_12h29.34.626.xlsx,ATÚN_pelota
5216,PÝRA,2,cocido,right,1,1.367060800082982,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PÝRA_cocido
5217,SO'O,2,bife,right,1,1.200386999640614,000122_guarani3_2023-12-15_12h29.34.626.xlsx,SO'O_bife
5218,KAGUY,1,vino,right,1,1.250307300128043,000122_guarani3_2023-12-15_12h29.34.626.xlsx,KAGUY_vino
5219,RYGUASU,2,carne,right,1,1.300380500033498,000122_guarani3_2023-12-15_12h29.34.626.xlsx,RYGUASU_carne
5220,LAGO,3,laguna,right,1,1.2503907000646,000122_guarani3_2023-12-15_12h29.34.626.xlsx,LAGO_laguna
5221,JUKYSY,2,caldo,right,1,1.433724900241941,000122_guarani3_2023-12-15_12h29.34.626.xlsx,JUKYSY_caldo
5222,SELVA,3,bosque,right,1,1.250358000397682,000122_guarani3_2023-12-15_12h29.34.626.xlsx,SELVA_bosque
5223,MANZANA,3,rojo,right,1,1.200358899775892,000122_guarani3_2023-12-15_12h29.34.626.xlsx,MANZANA_rojo
5224,AREKO,2,poseer,right,0,1.217043799813837,000122_guarani3_2023-12-15_12h29.34.626.xlsx,AREKO_poseer
5225,OVEJA,3,lana,right,1,1.283735199831426,000122_guarani3_2023-12-15_12h29.34.626.xlsx,OVEJA_lana
5226,PARQUE,3,plaza,right,1,1.233733499888331,000122_guarani3_2023-12-15_12h29.34.626.xlsx,PARQUE_plaza
5227,EIRATÃ,2,dulce,right,1,1.233709199819714,000122_guarani3_2023-12-15_12h29.34.626.xlsx,EIRATÃ_dulce
5228,ÁGUILA,3,halcón,right,1,1.233690400142223,000122_guarani3_2023-12-15_12h29.34.626.xlsx,ÁGUILA_halcón
5229,REMERA,3,camiseta,right,1,1.283483199775219,000122_guarani3_2023-12-15_12h29.34.626.xlsx,REMERA_camiseta
5230,HA'E,1,ella,right,0,1.300363900139928,000122_guarani3_2023-12-15_12h29.34.626.xlsx,HA'E_ella
5231,TAPITI,2,saltarín,right,1,1.250366299878806,000122_guarani3_2023-12-15_12h29.34.626.xlsx,TAPITI_saltarín
5232,KA'I,2,chimpancé,right,0,1.367039900273085,000122_guarani3_2023-12-15_12h29.34.626.xlsx,KA'I_chimpancé
5233,MBARAKAJA,2,felino,right,1,1.26706609968096,000122_guarani3_2023-12-15_12h29.34.626.xlsx,MBARAKAJA_felino
5234,ANGUJA,2,rata,right,0,1.400370600167662,000122_guarani3_2023-12-15_12h29.34.626.xlsx,ANGUJA_rata
5235,NDE,1,tú,right,1,1.267016799654812,000122_guarani3_2023-12-15_12h29.34.626.xlsx,NDE_tú
5236,AJOGUA,2,vender,right,1,1.18368100002408,000122_guarani3_2023-12-15_12h29.34.626.xlsx,AJOGUA_vender
5237,AMBOJY,2,comida,right,1,1.317069499753416,000122_guarani3_2023-12-15_12h29.34.626.xlsx,AMBOJY_comida
5238,CHE,1,mi,right,1,1.217041600029916,000122_guarani3_2023-12-15_12h29.34.626.xlsx,CHE_mi
5239,HIJO,3,bebé,right,1,1.117002000100911,000122_guarani3_2023-12-15_12h29.34.626.xlsx,HIJO_bebé
5240,MYMBA,2,mascota,right,1,1.650384200271219,000122_guarani3_2023-12-15_12h29.34.626.xlsx,MYMBA_mascota
5241,CAMELLO,3,joroba,right,1,1.233711200300604,000122_guarani3_2023-12-15_12h29.34.626.xlsx,CAMELLO_joroba
5242,VAKAME,2,vaca,right,1,1.08366289967671,000122_guarani3_2023-12-15_12h29.34.626.xlsx,VAKAME_vaca
5243,RÍO,3,pez,right,1,1.217071800027043,000122_guarani3_2023-12-15_12h29.34.626.xlsx,RÍO_pez
5244,MERÕ,2,sandía,right,1,1.250374800059944,000122_guarani3_2023-12-15_12h29.34.626.xlsx,MERÕ_sandía
5245,Y,1,río,right,1,1.383653900120407,000122_guarani3_2023-12-15_12h29.34.626.xlsx,Y_río
5246,YVYPÓRA,1,hombre,right,0,1.367076100315899,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YVYPÓRA_hombre
5247,OÑE'Ẽ,1,decir,right,0,1.167093299794942,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OÑE'Ẽ_decir
5248,AGUYJE,1,gratitud,right,1,0.8336983001790941,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AGUYJE_gratitud
5249,TÍO,3,familia,right,1,1.233733900357038,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TÍO_familia
5250,ARANDUKA,1,biblioteca,right,1,0.9838453000411391,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ARANDUKA_biblioteca
5251,COCODRILO,3,pantano,right,1,1.200432400219142,000123_guarani3_2023-12-15_15h54.34.399.xlsx,COCODRILO_pantano
5252,OGUATA,2,corre,right,1,0.750412099994719,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OGUATA_corre
5253,KURE,2,chancho,right,1,1.300366699695587,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KURE_chancho
5254,VIDA,3,biología,right,0,0.9171310998499393,000123_guarani3_2023-12-15_15h54.34.399.xlsx,VIDA_biología
5255,CACHORRO,3,mascota,right,1,0.9503382998518646,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CACHORRO_mascota
5256,KUIMBA'E,1,señor,right,1,0.9838387002237141,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUIMBA'E_señor
5257,KARUMBE,2,lento,right,0,1.183663399890065,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KARUMBE_lento
5258,KUATIAÑE'Ẽ,1,correo,right,0,1.667069800198078,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUATIAÑE'Ẽ_correo
5259,MITÃKUÑA'I,1,mujer,right,1,1.250403400044888,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MITÃKUÑA'I_mujer
5260,OÑANI,2,caminar,right,1,0.7003987999632955,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OÑANI_caminar
5261,KO'Ẽ,1,mañana,right,0,0.8670871001668274,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KO'Ẽ_mañana
5262,CABEZA,3,cráneo,right,1,0.7670459002256393,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CABEZA_cráneo
5263,RUPI'A,2,gallina,right,1,1.167083699721843,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RUPI'A_gallina
5264,KARAI,1,hombre,right,1,0.6168097998015583,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KARAI_hombre
5265,ÑATI'Ũ,2,picadura,right,1,0.7004017001017928,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÑATI'Ũ_picadura
5266,YPE,2,ave,right,1,1.200339099857956,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YPE_ave
5267,CIRUELA,3,durazno,right,1,1.250374299939722,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CIRUELA_durazno
5268,KAVAJU,2,campo,right,0,0.6170457997359335,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KAVAJU_campo
5269,AVATI,2,pochoclo,right,1,1.233488699886948,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AVATI_pochoclo
5270,TAHÝI,2,hormiguero,right,0,1.233439299743623,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TAHÝI_hormiguero
5271,IPORÃ,1,bello,right,1,1.216807700227946,000123_guarani3_2023-12-15_15h54.34.399.xlsx,IPORÃ_bello
5272,SERPIENTE,3,víbora,right,1,1.117027000058442,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SERPIENTE_víbora
5273,SALUD,3,vida,right,1,1.400357900187373,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SALUD_vida
5274,JAGUA,2,animal,right,1,1.183760500047356,000123_guarani3_2023-12-15_15h54.34.399.xlsx,JAGUA_animal
5275,MBOREROTOCHU,2,trompa,right,1,1.200398200191557,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBOREROTOCHU_trompa
5276,ASAJE,1,núcleo,left,1,0.9835936999879777,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ASAJE_núcleo
5277,KA'ARU,1,mujer,left,1,1.183731900062412,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KA'ARU_mujer
5278,TEMBIPORU,2,serpiente,left,0,1.400434600189328,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TEMBIPORU_serpiente
5279,AMO,1,zanahoria,left,0,1.517060100100935,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AMO_zanahoria
5280,MBERU,2,papa,left,1,1.083728000055999,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBERU_papa
5281,MITÃ,1,atún,left,1,1.067045099567622,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MITÃ_atún
5282,HE'Ẽ,2,pájaro,left,0,1.117043799720705,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HE'Ẽ_pájaro
5283,TIGRE,3,alga,left,1,0.8837144998833537,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TIGRE_alga
5284,YVA,1,bombilla,left,1,1.150386000052094,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YVA_bombilla
5285,AVENA,3,tortuga,left,1,1.03372640023008,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AVENA_tortuga
5286,GUYRA,2,taza,left,1,1.05010320013389,000123_guarani3_2023-12-15_15h54.34.399.xlsx,GUYRA_taza
5287,KUÑATAI,1,cal,left,1,1.167071999981999,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUÑATAI_cal
5288,JUKY,2,casa,left,0,1.217048699967563,000123_guarani3_2023-12-15_15h54.34.399.xlsx,JUKY_casa
5289,IVAI,1,estrella,left,1,0.9004230001010001,000123_guarani3_2023-12-15_15h54.34.399.xlsx,IVAI_estrella
5290,HUMANO,3,cartón,left,1,0.7503843000158668,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HUMANO_cartón
5291,TRIGO,3,oreja,left,1,1.133721000049263,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TRIGO_oreja
5292,CARA,3,lapicera,left,1,0.9003824000246823,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CARA_lapicera
5293,MANO,3,zócalo,left,1,0.9003627002239227,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MANO_zócalo
5294,FAMILIA,3,rúcula,left,1,0.7836895999498665,000123_guarani3_2023-12-15_15h54.34.399.xlsx,FAMILIA_rúcula
5295,HO'U,1,correr,left,1,0.8336502998135984,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HO'U_correr
5296,AMIGO,3,uva,left,1,0.8337296997196972,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AMIGO_uva
5297,KAMBY,1,leer,left,0,1.317082100082189,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KAMBY_leer
5298,ÑANDU,2,papa,left,1,1.200359600130469,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÑANDU_papa
5299,PYHAREVE,1,menta,left,0,1.333723500370979,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PYHAREVE_menta
5300,PULPO,3,edificio,left,1,0.8170372000895441,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PULPO_edificio
5301,KARIA'Y,1,pan,left,0,1.300359799992293,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KARIA'Y_pan
5302,ÓGA,1,salmón,left,1,0.6005146000534296,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÓGA_salmón
5303,BRAZO,3,arroz,left,1,1.017071300186217,000123_guarani3_2023-12-15_15h54.34.399.xlsx,BRAZO_arroz
5304,PETEĨ,1,escuela,left,1,1.533726300112903,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PETEĨ_escuela
5305,PEẼ,1,pera,left,0,1.150397600140423,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PEẼ_pera
5306,PIE,3,pata,right,1,0.583604599814862,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PIE_pata
5307,PERA,3,durazno,right,1,1.167272199876606,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PERA_durazno
5308,OVEVE,2,pájaro,right,0,0.9671978000551462,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OVEVE_pájaro
5309,OHAI,1,leer,right,1,0.883986699860543,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OHAI_leer
5310,YVY'A,2,batata,right,1,0.7672536997124553,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YVY'A_batata
5311,PIRA,2,salmón,right,1,0.7172129997052252,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PIRA_salmón
5312,PYHARE,1,día,right,0,0.6668946999125183,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PYHARE_día
5313,MADRE,3,abuela,right,1,1.133977099787444,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MADRE_abuela
5314,TEMBI'U,2,arroz,right,0,0.5505661000497639,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TEMBI'U_arroz
5315,AVATI'I,2,comida,right,1,0.7005921001546085,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AVATI'I_comida
5316,CHEAÑYRÕ,1,perdón,right,0,0.8672072002664208,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CHEAÑYRÕ_perdón
5317,CUERPO,3,vida,right,1,0.6506570000201464,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CUERPO_vida
5318,POLLO,3,gallina,right,1,0.5504829003475606,000123_guarani3_2023-12-15_15h54.34.399.xlsx,POLLO_gallina
5319,SEVÓI,2,ajo,right,1,1.000230700243264,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SEVÓI_ajo
5320,PAKOVA,2,plátano,right,1,0.517168200109154,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PAKOVA_plátano
5321,MITÃ'I,1,nene,right,1,0.4338774997740984,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MITÃ'I_nene
5322,KUATIAHAIPYRE,1,noticia,right,0,0.7668111999519169,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUATIAHAIPYRE_noticia
5323,RELOJ,3,tiempo,right,1,1.017201600130647,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RELOJ_tiempo
5324,OÑARÕ,2,rugir,right,0,0.6671887999400496,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OÑARÕ_rugir
5325,CEBRA,3,rayas,right,1,0.7837284998968244,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CEBRA_rayas
5326,KUÑAKARAI,1,mujer,right,1,0.9004561002366245,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUÑAKARAI_mujer
5327,OMOÑE'Ẽ,1,libro,right,1,1.067323800176382,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OMOÑE'Ẽ_libro
5328,ENERGÍA,3,potencia,right,1,0.7171673998236656,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ENERGÍA_potencia
5329,CAMPO,3,estancia,right,1,0.7173154000192881,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CAMPO_estancia
5330,DAMA,3,mujer,right,1,0.5005703000351787,000123_guarani3_2023-12-15_15h54.34.399.xlsx,DAMA_mujer
5331,PE,1,este,right,1,1.200328999664634,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PE_este
5332,MBUJAPE,1,tostada,right,1,1.733827599789947,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBUJAPE_tostada
5333,KUÑA,1,chica,right,1,0.6339115998707712,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUÑA_chica
5334,PARRILLA,3,asado,right,1,0.7337124003097415,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PARRILLA_asado
5335,ATÚN,3,pez,right,1,0.6172623001039028,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ATÚN_pez
5336,PÝRA,2,televisor,left,1,0.7171256998553872,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PÝRA_televisor
5337,SO'O,2,sonido,left,0,1.217240000143647,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SO'O_sonido
5338,KAGUY,1,tortuga,left,0,0.7672911998815835,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KAGUY_tortuga
5339,RYGUASU,2,mar,left,1,0.6671662996523082,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RYGUASU_mar
5340,LAGO,3,panadería,left,1,0.6839256999082863,000123_guarani3_2023-12-15_15h54.34.399.xlsx,LAGO_panadería
5341,JUKYSY,2,sonido,left,0,1.033559700008482,000123_guarani3_2023-12-15_15h54.34.399.xlsx,JUKYSY_sonido
5342,SELVA,3,espalda,left,1,0.6003457000479102,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SELVA_espalda
5343,MANZANA,3,sandalia,left,1,0.8338388996198773,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MANZANA_sandalia
5344,AREKO,2,cocinar,left,1,1.183877000119537,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AREKO_cocinar
5345,OVEJA,3,labial,left,1,0.6671457998454571,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OVEJA_labial
5346,PARQUE,3,anillo,left,1,0.6503612999804318,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PARQUE_anillo
5347,EIRATÃ,2,casa,left,0,0.7171008000150323,000123_guarani3_2023-12-15_15h54.34.399.xlsx,EIRATÃ_casa
5348,ÁGUILA,3,yerba,left,1,0.7672314001247287,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÁGUILA_yerba
5349,REMERA,3,clavo,left,1,1.667247500270605,000123_guarani3_2023-12-15_15h54.34.399.xlsx,REMERA_clavo
5350,HA'E,1,caballo,left,1,1.183830700349063,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HA'E_caballo
5351,TAPITI,2,tapa,left,1,1.200510900001973,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TAPITI_tapa
5352,KA'I,2,carta,left,1,0.6838173000141978,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KA'I_carta
5353,MBARAKAJA,2,banana,left,0,0.6505804997868836,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBARAKAJA_banana
5354,ANGUJA,2,firma,left,1,0.8504498000256717,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ANGUJA_firma
5355,NDE,1,cuchara,left,1,0.9171023997478187,000123_guarani3_2023-12-15_15h54.34.399.xlsx,NDE_cuchara
5356,AJOGUA,2,mano,left,0,0.6338911997154355,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AJOGUA_mano
5357,AMBOJY,2,cielo,left,1,0.7672796999104321,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AMBOJY_cielo
5358,CHE,1,hoja,left,1,0.7505462002009153,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CHE_hoja
5359,HIJO,3,rayo,left,1,1.350631100125611,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HIJO_rayo
5360,MYMBA,2,tablero,left,0,1.05060000019148,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MYMBA_tablero
5361,CAMELLO,3,kiwi,left,1,0.7504986999556422,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CAMELLO_kiwi
5362,VAKAME,2,nave,left,0,0.8171954997815192,000123_guarani3_2023-12-15_15h54.34.399.xlsx,VAKAME_nave
5363,RÍO,3,barba,left,1,0.6506348000839353,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RÍO_barba
5364,MERÕ,2,ala,left,1,0.8670970001257956,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MERÕ_ala
5365,Y,1,noche,left,0,1.333755100145936,000123_guarani3_2023-12-15_15h54.34.399.xlsx,Y_noche
5366,YVYPÓRA,1,conejo,left,1,1.117012599948794,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YVYPÓRA_conejo
5367,OÑE'Ẽ,1,hormiga,left,1,1.267065000254661,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OÑE'Ẽ_hormiga
5368,AGUYJE,1,azúcar,left,1,1.300326300319284,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AGUYJE_azúcar
5369,TÍO,3,ricota,left,1,0.9505080999806523,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TÍO_ricota
5370,ARANDUKA,1,balcón,left,1,1.150390799622983,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ARANDUKA_balcón
5371,COCODRILO,3,codo,left,1,0.6004070998169482,000123_guarani3_2023-12-15_15h54.34.399.xlsx,COCODRILO_codo
5372,OGUATA,2,avena,left,1,1.03373710019514,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OGUATA_avena
5373,KURE,2,edificio,left,1,1.10040820017457,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KURE_edificio
5374,VIDA,3,trapo,left,1,0.90014380030334,000123_guarani3_2023-12-15_15h54.34.399.xlsx,VIDA_trapo
5375,CACHORRO,3,cebolla,left,1,0.7503706002607942,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CACHORRO_cebolla
5376,KUIMBA'E,1,noche,left,1,1.750360500067472,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUIMBA'E_noche
5377,KARUMBE,2,arroz,left,1,0.7670474997721612,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KARUMBE_arroz
5378,KUATIAÑE'Ẽ,1,hierro,left,1,0.9336882000789046,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUATIAÑE'Ẽ_hierro
5379,MITÃKUÑA'I,1,gallo,left,1,1.233727700076997,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MITÃKUÑA'I_gallo
5380,OÑANI,2,ojo,left,1,1.317079099826515,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OÑANI_ojo
5381,KO'Ẽ,1,vaso,left,0,1.250368699897081,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KO'Ẽ_vaso
5382,CABEZA,3,té,left,1,0.7837749999016523,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CABEZA_té
5383,RUPI'A,2,rubí,left,1,1.367039300035685,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RUPI'A_rubí
5384,KARAI,1,amanecer,left,1,1.400365700013936,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KARAI_amanecer
5385,ÑATI'Ũ,2,hormigón,left,1,1.200373200234026,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÑATI'Ũ_hormigón
5386,YPE,2,termo,left,1,1.033696400001645,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YPE_termo
5387,CIRUELA,3,ladrido,left,1,1.216821900103241,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CIRUELA_ladrido
5388,KAVAJU,2,tarde,left,1,1.266786399763077,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KAVAJU_tarde
5389,AVATI,2,araña,left,0,0.7670391001738608,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AVATI_araña
5390,TAHÝI,2,luna,left,1,0.9670890001580119,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TAHÝI_luna
5391,IPORÃ,1,aquel,left,0,1.716840200126171,000123_guarani3_2023-12-15_15h54.34.399.xlsx,IPORÃ_aquel
5392,SERPIENTE,3,horno,left,1,1.26706949993968,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SERPIENTE_horno
5393,SALUD,3,vocal,left,0,1.916997000109404,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SALUD_vocal
5394,JAGUA,2,fruta,left,1,0.6001535998657346,000123_guarani3_2023-12-15_15h54.34.399.xlsx,JAGUA_fruta
5395,MBOREROTOCHU,2,capa,left,1,1.050361500121653,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBOREROTOCHU_capa
5396,ASAJE,1,descanso,right,1,1.367055400274694,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ASAJE_descanso
5397,KA'ARU,1,día,right,0,1.517076100222766,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KA'ARU_día
